"Search Parameters"	"Year"	"Mo"	"Dy"	"Hr"	"Mn"	"Sec"	"Tsunami Event Validity"	"Tsunami Cause Code"	"Tsu Src"	"Earthquake Magnitude"	"Vol"	"More Info"	"Doubtful Runup"	"Country"	"Area"	"Location Name"	"Latitude"	"Longitude"	"Distance From Source (km)"	"Initial Wave Arrival Day"	"Initial Wave Arrival Hour"	"Initial Wave Arrival Minute"	"Travel Hours"	"Travel Minutes"	"Max Wave Arrival Day"	"Max Wave Arrival Hour"	"Max Wave Arrival Minute"	"Maximum Water Height (m)"	"Max Inundation Distance (m)"	"Measurement Type"	"Period"	"First Motion"	"Deaths"	"Death Description"	"Missing"	"Missing Description"	"Injuries"	"Injuries Description"	"Damage $Mil"	"Damage Description"	"Houses Destroyed"	"Houses Destroyed Description"	"Houses Damaged"	"Houses Damaged Description"
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANAITAN / UJUNG KULON"	-6.525285	105.261981	50.086									1.9	353.2	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SEBESI"	-5.950352	105.514282	19.58									2.03		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BINUANGEUN"	-6.8355	105.896309	96.545											2														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH (13)"	-6.50536111	105.6413889	50.732									12.58		5										1		1		1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH (14)"	-6.50416667	105.6408333	50.586									11.28		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH, PANDEGLANG (F53)"	-6.504185	105.641456	50.621									2.56		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH, PANDEGLANG (H10)"	-6.505218	105.640383	50.665									8.54		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BATU HIDEUNG, PANDEGLANG (F55)"	-6.54217	105.623226	53.482									3.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANYUASIH, PANDEGLANG (F57)"	-6.617361	105.618456	60.957									2.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.160691	105.457587	7.535									8.47		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"MAJA, SOUTH LAMPUNG (F74)"	-5.752794	105.587785	42.711									0.55		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 01)"	-6.52841667	105.7081389	56.737									1.1		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"ANYER (ANY 1)"	-6.15380556	105.8546389	48.119									4	71	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CARITA (CRT 2)"	-6.26683333	105.8288056	48.471									3.2	114	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"LABUHAN (LBN 1)"	-6.38133333	105.8198333	53.691									3.1	160	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 01 A3)"	-6.53222222	105.6343056	53.012									12.8	9	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SAMBOLO 1"	-6.0983	105.8821	50.821									1.5		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG 2"	-6.4802	105.6531	48.965									3.8	59	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANYUASIH 1"	-6.5675	105.6179	55.813									5.2	148	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KERTAMUKTI"	-6.6841	105.5689	66.366									2.9	113	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPUTIH RESORT 1"	-6.7018	105.5491	67.782									3.9	70	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR 6"	-6.7048	105.5418	67.946									3	212	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KARANG SURAGAK, SERANG (H01)"	-6.153412	105.854724	48.124									5.16		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"KARANG BOLONG BEACH, SERANG (F05)"	-6.168391	105.849934	47.823									0.84		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BULAKAN, SERANG (F25)"	-6.199603	105.836547	47.028									3.75		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SAMBOLO, PANDEGLANG (F24)"	-6.274409	105.827525	48.662									3.6		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA, PANDEGLANG (F32)"	-6.316456	105.829979	50.903									5		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 47"	-6.56839	105.618	55.908									0.43		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG RESORT"	-6.480212	105.659305	49.326									6.74	100	10										1		1		1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR 5"	-6.68	105.5726	66.028									2.3	37	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"LABUHAN"	-6.383183	105.822504	54.051									1.98		4										1				
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"PANJANG PORT"	-5.47	105.32	70.815	22	14	52		57	22	16	43	0.44		2														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MARINA JAMBU"	-6.19	105.84	47.17	22	14	28		33	22	14	36	1.39		2														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIWANDAN PORT"	-6.018	105.953	59.403	22	14	30		35	22	15	16	0.51		2														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.146365	105.429867	4.965									62.71	78.4	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SEBESI"	-5.96887	105.493173	16.646									9.02	43.3	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANTAI KAROENG"	-6.415698	105.826758	56.566									2.1		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANAITAN / UJUNG KULON"	-6.522403	105.261887	49.792									7.3		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KAHAI BEACH"	-5.83788889	105.6681389	39.871									6.83		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MARGAGIRI, PANDEGLANG (F41)"	-6.420829	105.826269	56.874									1.08		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG JAYA, PANDEGLANG (F43)"	-6.522234	105.687052	54.894									1.05		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPENYU BEACH, PANDEGLANG (F47)"	-6.503892	105.640432	50.538									6.6		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"RAKATA"	-6.159767	105.459959	7.586									8.53		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"MAJA, SOUTH LAMPUNG (F70)"	-5.752053	105.587072	42.751									2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"MAJA, SOUTH LAMPUNG (F75)"	-5.751799	105.587811	42.812									0.45		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"ANYER (ANY 3)"	-6.16066667	105.8532778	48.066									4.2		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 3)"	-6.52927778	105.6253611	52.288									6.7	155	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG (TJL 06)"	-6.51508333	105.6345833	51.332									9.6	45	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUMUR (SMR 05)"	-6.64863889	105.5986389	63.498									2.8	197	4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 54 (2)"	-6.16902	105.84969	47.807									3.29		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 58 (6)"	-6.2621	105.82887	48.283									4.57	330	5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 59 (7)"	-6.27677	105.82698	48.709									3.45		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"BATU BALAK, SOUTH LAMPUNG (F89)"	-5.836519	105.661962	39.521									3.15		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F91)"	-5.835895	105.659982	39.426									3.33	160	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F92)"	-5.835282	105.659578	39.447									1.44		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F94)"	-5.835092	105.657472	39.309									4.46		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR, SOUTH LAMPUNG (F103)"	-5.835934	105.643947	38.265									2.9		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CARITA 1"	-6.3168	105.8295	50.874									2.9	23	4										1		1		
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANYUASIH 2"	-6.5955	105.6248	58.966									3.9	94	4			2	1										
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BULAKAN PONDOK, SERANG (F10)"	-6.175758	105.846387	47.567									2.08		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CIPACUNG, SERANG (H04)"	-6.17605	105.846756	47.613									3.22		4														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F13)"	-6.262511	105.829244	48.339									2.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SUKA RAMAI, PANDEGLANG (F19)"	-6.276455	105.827204	48.718									1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"SAMBOLO, PANDEGLANG (F23)"	-6.274305	105.827655	48.67									2.6		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CARITA BEACH, PANDEGLANG (F28)"	-6.298815	105.841058	51.131									2.5		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA, PANDEGLANG (F30)"	-6.31666	105.830325	50.947									3.1		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"MUTIARA CARITA, PANDEGLANG (F31)"	-6.316504	105.829851	50.893									4.85		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"GADING NIRWANA, PANDEGLANG (F35)"	-6.318095	105.828639	50.857									3.75		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CARINGIN BEACH, PANDEGLANG (F38)"	-6.358406	105.822233	52.498									3.15		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 1"	-5.48743	105.25324	70.515									0.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 5"	-5.73918	105.58982	44.171									1.54		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 6"	-5.83479	105.64236	38.25									1.55		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"LAMPUNG 15"	-5.83652	105.65143	38.75									1.8		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 21"	-6.2621	105.82887	48.283									3.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 22"	-6.26258	105.82924	48.341									2.3		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 36"	-6.48047	105.65935	49.353									1.65		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 37"	-6.49799	105.79015	59.734									0.96		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 45"	-6.56774	105.61664	55.784									5.4		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"BANTEN 48"	-6.62732	105.61205	61.745									3.2		10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"CONTAINER"	-6.2653	105.828133	48.339									3.75	50	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG JETTY"	-6.479867	105.65875	49.261									6.6	100	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"TANJUNG LESUNG BAY"	-6.491398	105.650747	49.895									6.6	100	10														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"BANTEN"	"PANDEGLANG"	-6.51699	105.63335	51.458									13.49		5				1						1		1		1
	2018	12	22	13	55		4	7	5699		7264		"y"	"INDONESIA"		"SERTUNG ISLAND"	-6.108	105.367	6.234									40		5														
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"SELESUNG (5)"	-5.80241667	105.2923056	36.152									3.38		4										1				3
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KUNJIR"	-5.83591667	105.6516111	38.814									4.21		4										1		1		1
	2018	12	22	13	55		4	7	5699		7264		"n"	"INDONESIA"	"LAMPUNG"	"KOTA AGUNG"	-5.5	104.62	111.091	22	14	36		41	22	15	46	0.62		2														
	2019	4	14	23	17		4	9	5756				"m"	"USA"	"OH"	"MADISON TOWNSHIP PARK BEACH, OH"	41.837	-81.05												1										1				
	2019	4	14	23	17		4	9	5756				"m"	"USA"	"OH"	"GENEVA-ON-THE-LAKE, OH"	41.86	-80.954										1.2		1										1				
	2019	6	14	0	19	12	4	1	5710	6.4			"n"	"CHILE"	"ELQUI"	"PUERTO ALDEA"	-30.292161	-71.6079	52.636									0.07		2														
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"NEW ZEALAND"		"LOTTIN POINT"	-37.5503	178.159	823.877	16	0	33			16	0	47	0.07		2	8													
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"NEW ZEALAND"		"NORTH CAPE"	-34.418	173.049	922.264						16	2	6	0.03		2	16													
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"NEW ZEALAND"		"KOROTITI BAY, GREAT BARRIER ISLAND"	-36.189	175.489	843.415	16	0	43			16	0	47	0.08		2	8													
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"NEW ZEALAND"	"BAY OF PLENTY"	"TAURANGA"	-37.64109	176.18118	923.215	16	1	22			16	2	24	0.02		2	10													
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"NEW ZEALAND"		"RAOUL ISLAND, BOAT COVE"	-29.28	-177.8944	170.154	15	23	8			15	23	36	0.1		2	8													
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"NEW ZEALAND"		"RAOUL ISLAND, FISHING ROCK"	-29.251	-177.903	173.258	15	23	11			15	23	55	0.14		2	8													
	2019	6	15	22	55	2	4	1	5711	7.2			"n"	"TONGA"		"D51426 BPR, 400 NM SE OF TONGA"	-22.993	-168.098	1316.187	16	0	23			16	0	28			3	10													
	2019	6	18	13	22	19	4	1	5712	6.4			"n"	"JAPAN"	"NIIGATA"	"SADO-SHI WASHIZAKI"	38.32	138.52	90.605						18	23	49			2														
	2019	6	18	13	22	19	4	1	5712	6.4			"n"	"JAPAN"	"ISHIKAWA"	"WAJIMA"	37.4	136.9	264.801						19	0	7			2														
	2019	6	18	13	22	19	4	1	5712	6.4			"n"	"JAPAN"	"NIIGATA"	"AWASHIMA"	38.467	139.267	26.723						18	22	48			2														
	2019	6	18	13	22	19	4	1	5712	6.4			"n"	"JAPAN"	"NIIGATA"	"NIIGATAKO (NISHI)"	37.933	139.067	86.713						19	0	6	0.1		2														
	2019	6	18	13	22	19	4	1	5712	6.4			"n"	"JAPAN"	"YAMAGATA"	"SAKATA"	38.917	139.817	42.47						18	23	34			2														
	2019	8	28				3	6	5716		7424		"n"	"ITALY"		"GINOSTRA (STROMBOLI ISLAND)"	38.784029	15.193272	1.801									0.3		2														
	2019	11	14	16	17	40	4	1	5733	7.1			"n"	"INDONESIA"	"NORTH MALUKU"	"TERNATE"	0.782	127.388	141.01						14	16	43	0.06		2														
	2019	11	14	16	17	40	4	1	5733	7.1			"n"	"INDONESIA"	"NORTH MALUKU"	"JAILOLO, HALMAHERA"	1.06	127.47	131.622						14	16	43	0.09		2														
	2019	11	14	16	17	40	4	1	5733	7.1			"n"	"INDONESIA"	"NORTH SULAWESI"	"BITUNG"	1.427	125.176	139.308						14	17	41	0.11		2	12													
	2020	1	7	8	24	26	4	1	5736	6.4			"n"	"USA TERRITORY"	"PR"	"MONA ISLAND"	18.0899	-67.9385	120.738	7	8	48			7	11	31	0.05		2	10													
	2020	1	7	8	24	26	4	1	5736	6.4			"n"	"DOMINICAN REPUBLIC"		"PUNTA CANA"	18.5046	-68.3755	177.654	7	9	5			7	9	23	0.04		2	6													
	2020	1	7	8	24	26	4	1	5736	6.4			"n"	"USA TERRITORY"	"VI"	"ST. CROIX:  CHRISTIANSTED"	17.7477	-64.6984	224.929	7	8	53			7	15	17	0.02		2	4													
	2020	1	7	8	24	26	4	1	5736	6.4			"n"	"USA TERRITORY"	"VI"	"ST. JOHN:  LAMESHUR BAY"	18.3182	-64.7242	225.504	7	9	1			7	15	17	0.02		2	4													
	2020	1	7	8	24	26	4	1	5736	6.4			"n"	"USA TERRITORY"	"PR"	"ESPERANZA, VIEQUES ISLAND"	18.09386	-65.47135	143.44	7	8	44			7	9	4	0.06		2	8													
	2020	1	7	8	24	26	4	1	5736	6.4			"n"	"USA TERRITORY"	"PR"	"ISLA DE MAGUEYES"	17.96885	-67.04407	25.169	7	8	42		18	7	9	6	0.02		2	4													
	2020	1	28	19	10	25	4	1	5740	7.7			"n"	"CAYMAN ISLANDS (UK TERRITORY)"		"GEORGE TOWN"	19.2951	-81.3835	276.609						28	19	43	0.11		2														
	2020	1	28	19	10	25	4	1	5740	7.7			"n"	"MEXICO"	"QUINTANA ROO"	"PUERTO MORELOS"	20.8681	-86.8668	862.546											2														
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	5898.66	25	11	31			25	12	36	0.11		2	16													
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	5297.803	25	9	39			25	9	45	0.07		2	16													
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA TERRITORY"	"HI"	"MIDWAY ISLANDS"	28.215	-177.361	3139.684											2														
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"RUSSIA"	"KURIL ISLANDS"	"SEVERO-KURILSK, PARAMUSHIR ISLAND"	50.68333	156.13	219.725	25	3	54	1	5				0.5		1														
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	5103.097	25	8	54			25	9	52	0.08		2	14													
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA"	"HI"	"HALEIWA, OAHU, HI"	21.593	-158.1055	4933.807						25	9	41	0.05		2	22													
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"RUSSIA"	"KURIL ISLANDS"	"D21419 BPR, 209 NM S OF KURIL IS"	44.435	155.717	527.943	25	3	24			25	3	33	0.01		3	10													
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA"	"AK"	"D21415 BPR, 175 NM S OF ATTU, AK"	50.164	171.934	1036.671	25	3	59			25	4	11	0.01		3	10													
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"USA TERRITORY"	"UM"	"WAKE ISLAND"	19.29	166.6183	3390.135											2														
	2020	3	25	2	49	21	4	1	5746	7.5			"n"	"RUSSIA"	"KURIL ISLANDS"	"D21416, KAMCHATKA"	48.122	163.328	426.832	25	3	16		30	25	3	22	0.03		3	6													
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"GREECE"		"KASTRI, CRETE"	34.998	25.37	93.396											1														
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"GREECE"		"CHRISI (CHRYSI) ISLET"	34.875	25.7	74.333									0.35		1														
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"EGYPT"		"ALEXANDRIA"	31.212396	29.884913	512.953						2	14	27	0.03		2														
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"GREECE"		"ARVI, CRETE"	34.992	25.456	90.408											1														
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"GREECE"		"IERAPETRA, CRETE"	35.01	25.74	89.338									0.25		1														
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"GREECE"		"KASSOS (KASOS)"	35.4186	26.92184	174.294	2	13	39			2	13	54	0.05		2	8													
	2020	5	2	12	51	6	4	1	5747	6.6			"n"	"GREECE"		"IERAPETRA, CRETE"	35	25.74	88.229	2	13	8		17				0.2		2		"R"												
	2020	5	29	5	30		0	4	5748		7504		"n"	"INDONESIA"	"EAST JAVA"	"CRATER LAKE, IJEN VOLCANO"	-8.058	114.242	0									3		7			1	1										
	2020	6	18	12	49	53	4	1	5750	7.4			"y"	"NEW ZEALAND"		"RAOUL ISLAND, FISHING ROCK"	-29.251	-177.9038	448.309						18	14	38	0.07		2	4													
	2020	6	18	12	49	53	4	1	5750	7.4			"n"	"NEW ZEALAND"		"KOROTITI BAY, GREAT BARRIER ISLAND"	-36.189	175.489	690.091	18	14	21			18	14	25	0.11		2	8	"F"												
	2020	6	18	12	49	53	4	1	5750	7.4			"n"	"NEW ZEALAND"		"NORTH CAPE"	-34.418	173.049	852.182	18	14	31			18	14	44	0.09		2	6													
	2020	6	18	12	49	53	4	1	5750	7.4			"y"	"NEW ZEALAND"		"RAOUL ISLAND, BOAT COVE"	-29.28	-177.8944	445.083						18	14	43	0.04		2	6													
	2020	6	23	15	29	5	4	1	5751	7.4			"n"	"MEXICO"	"GUERRERO"	"ACAPULCO"	16.833	-99.917	438.036						23	17	24	0.68		2	20													
	2020	6	23	15	29	5	4	1	5751	7.4			"n"	"MEXICO"	"CHIAPAS"	"PUERTO CHIAPAS"	14.697	-92.411	402.642						23	17	45	0.13		2														
	2020	6	23	15	29	5	4	1	5751	7.4			"n"	"MEXICO"		"D43413 BPR, 360 NM SW ACAPULCO"	11.012	-100.083	716.161	23	16	27			23	16	33	0.01		3	10													
	2020	6	23	15	29	5	4	1	5751	7.4			"n"	"MEXICO"	"OAXACA"	"SALINA CRUZ"	16.1684	-95.1968	76.9	23	16	16			23	17	25	0.68		2	20													
	2020	6	23	15	29	5	4	1	5751	7.4			"n"	"MEXICO"	"OAXACA"	"HUATULCO"	15.77	-96.1	35.715						23	17	40	0.3		2														
	2020	7	22	6	12	44	4	1	5753	7.8			"n"	"USA"	"AK"	"D46414 BPR, SE OF CHIRIKOF IS, AK"	53.726	-152.483	418.233									0.01		3														
	2020	7	22	6	12	44	4	1	5753	7.8			"n"	"USA"	"AK"	"SAND POINT, AK"	55.337	-160.502	130.673						22	7	4	0.24		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"KAHULUI, MAUI, HI"	20.895	-156.477	3751.743						20	3	46	0.13		2	20													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"ATKA ISLAND, AK"	52.2316	-174.172	998.694						19	23	52	0.06		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"CA"	"CRESCENT CITY, CA"	41.7456	-124.184	2956.561						20	2	44	0.21		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"D46402 BPR, S OF DUTCH HARBOR, AK"	51.068	-164.02	491.443						19	21	34	0.04		3	16													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"HANALEI, KAUAI, HI"	22.2125	-159.4982	3596.286						20	3	4	0.26		2	18													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"SAND POINT, AK"	55.337	-160.502	97.61						19	23	11	0.7		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"KING COVE, AK"	55.062	-162.31	177.917						19	23	36	0.64		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"UNALASKA, DUTCH HARBOR, AK"	53.883	-166.533	455.382						20	0	58	0.09		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"HALEIWA, OAHU, HI"	21.593	-158.1055	3667.175						20	1	47	0.19		2	10													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"NIKOLSKI, AK"	52.9406	-168.871	634.777						19	23	37	0.09		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"KAWAIHAE, HAWAII, HI"	20.0366	-155.829	3850.857						20	2	5	0.05		2	12													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"HILO, HAWAII, HI"	19.7303	-155.0553	3890.728						20	2	11	0.28		2	16													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"AK"	"CHIGNIK, AK"	56.306	-158.377	205.597						20	1	26	0.76		2														
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"MOKUOLOE-COCONUT IS, OAHU"	21.433	-157.79	3685.919						20	2	14	0.02		2	8													
	2020	10	19	20	54	39	4	1	5755	7.6			"n"	"USA"	"HI"	"NAWILIWILI, KAUAI, HI"	21.9544	-159.3561	3624.929						20	1	42	0.09		2	12													
	2020	10	30	11	51	27	4	1	5757	7			"n"	"GREECE"		"PLOMARI"	38.97188	26.37055	122.582											2														
